player_id,player_name,espn_id,image_url
250,DeAndre Jordan,3442,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3442.png&w=350&h=254
334,Dejounte Murray,3907497,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3907497.png&w=350&h=254
3547242,Deni Avdija,4683021,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683021.png&w=350&h=254
409,Dennis Schroder,3032979,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3032979.png&w=350&h=254
56677840,Dereck Lively II,4683688,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683688.png&w=350&h=254
1057274415,Derik Queen,4869780,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4869780.png&w=350&h=254
247,Derrick Jones Jr.,3936099,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3936099.png&w=350&h=254
473,Derrick White,3078576,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3078576.png&w=350&h=254
3547287,Desmond Bane,4066320,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066320.png&w=350&h=254
57,Devin Booker,3136193,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3136193.png&w=350&h=254
1028025242,Devin Carter,4433188,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433188.png&w=350&h=254
3547246,Devin Vassell,4395630,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395630.png&w=350&h=254
66,Dillon Brooks,3155526,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3155526.png&w=350&h=254
1028026812,Dillon Jones,4702159,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4702159.png&w=350&h=254
1091465698,Dillon Mitchell,5106283,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5106283.png&w=350&h=254
406,Domantas Sabonis,3155942,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3155942.png&w=350&h=254
38017730,Dominick Barlow,4870562,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4870562.png&w=350&h=254
1028025344,Donovan Clingan,5105565,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5105565.png&w=350&h=254
322,Donovan Mitchell,3908809,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3908809.png&w=350&h=254
131,Donte DiVincenzo,3934673,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3934673.png&w=350&h=254
158,Dorian Finney-Smith,2578185,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2578185.png&w=350&h=254
305,Doug McDermott,2528588,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2528588.png&w=350&h=254
1057279425,Drake Powell,5037873,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5037873.png&w=350&h=254
185,Draymond Green,6589,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6589.png&w=350&h=254
147,Drew Eubanks,3914285,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3914285.png&w=350&h=254
19465585,Dru Smith,4066993,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066993.png&w=350&h=254
1092197212,Duke Miles,4702049,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4702049.png&w=350&h=254
397,Duncan Robinson,3157465,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3157465.png&w=350&h=254
379,Dwight Powell,2531367,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2531367.png&w=350&h=254
1057845274,Dylan Cardwell,4433174,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433174.png&w=350&h=254
1057262518,Dylan Harper,5037871,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5037871.png&w=350&h=254
38017677,Dyson Daniels,4869342,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4869342.png&w=350&h=254
38017663,E.J. Liddell,4432821,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432821.png&w=350&h=254
1091352549,Ebuka Okorie,5258459,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5258459.png&w=350&h=254
1057266813,Egor Demin,5175643,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5175643.png&w=350&h=254
1028264794,Elijah Harkless,4397449,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397449.png&w=350&h=254
1091466685,Emanuel Sharp,5106058,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5106058.png&w=350&h=254
1028045812,Enrique Freeman,4592699,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592699.png&w=350&h=254
1091907917,"Ernest Udeh, Jr.",5106261,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5106261.png&w=350&h=254
17896117,Ethan Thompson,4278516,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278516.png&w=350&h=254
17896076,Evan Mobley,4432158,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432158.png&w=350&h=254
1091465991,Felix Okpara,5105841,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5105841.png&w=350&h=254
17896026,Franz Wagner,4566434,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4566434.png&w=350&h=254
1603383,Gabe Vincent,3137259,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3137259.png&w=350&h=254
196,Gary Harris,2999547,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2999547.png&w=350&h=254
2189,Gary Payton II,3134903,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3134903.png&w=350&h=254
3089,Gary Trent Jr.,4277843,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277843.png&w=350&h=254
56677830,GG Jackson,5105550,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5105550.png&w=350&h=254
15,Giannis Antetokounmpo,3032977,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3032977.png&w=350&h=254
666442,Goga Bitadze,4348700,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4348700.png&w=350&h=254
56677828,Gradey Dick,5106258,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5106258.png&w=350&h=254
666965,Grant Williams,4066218,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066218.png&w=350&h=254
8,Grayson Allen,3135045,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3135045.png&w=350&h=254
57875092,Gui Santos,4997536,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4997536.png&w=350&h=254
1091353463,Hannes Steinbach,5281370,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5281370.png&w=350&h=254
1057275769,Hansen Yang,5217746,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5217746.png&w=350&h=254
30,Harrison Barnes,6578,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/6578.png&w=350&h=254
1028046464,Harrison Ingram,4433618,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433618.png&w=350&h=254
1081266162,Hayden Gray,5176420,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5176420.png&w=350&h=254
3092,Haywood Highsmith,4291678,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4291678.png&w=350&h=254
1091477603,Henri Veesaar,5105571,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5105571.png&w=350&h=254
17896024,Herbert Jones,4277813,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277813.png&w=350&h=254
1057277425,Hugo González,5175647,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5175647.png&w=350&h=254
1057845705,Hunter Dickinson,4432180,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432180.png&w=350&h=254
3547269,Immanuel Quickley,4395724,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395724.png&w=350&h=254
1028205331,Isaac Jones,5107818,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5107818.png&w=350&h=254
3547247,Isaac Okoro,4432822,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432822.png&w=350&h=254
1028025362,Isaiah Collier,4683766,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683766.png&w=350&h=254
1028203948,Isaiah Crawford,4592857,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592857.png&w=350&h=254
1091463885,Isaiah Evans,5061585,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5061585.png&w=350&h=254
